text,isHate,original_language,confidence
அவர் யார்?,0,tam,0.0
"A una mujer, cuyo marido está muerto, se le llama viuda.",1,spa,0.6
Being blind would make me want suicide. Go kill yourself kid,1,eng,0.6
Estas hamburguesas están más ricas que las de aquel local.,0,spa,0.0
Catholicism is the beast that comes out of daniels dream interpretation.,0,eng,0.0
मुझे उसकी झलक दिखाई दी।,0,hin,0.0
罗杰斯先生和史密斯小姐昨天宣布订婚。,0,cmn,0.0
मैंने छोटी उम्र से ही गाना गाना शुरू कर दिया था।,0,hin,0.0
Éste es el tren con destino a Nueva York.,0,spa,0.0
"""Gracias por ayudarme."" ""No hay de qué.""",0,spa,0.3
This priest is being hated even by his stupid god. ,1,eng,0.6
我会安排一下，叫个人去你家接你。,0,cmn,0.0
他们的旅行因为火车延期了。,0,cmn,0.0
एवरेस्ट पर्वत दुनिया का सबसे ऊँचा पर्वत शिखर है।,0,hin,0.0
They have the right to get there ass kicked all the way back across the border,0,eng,0.0
¿Desea tomar algo más?,0,spa,0.0
Este fluido pegajoso sirvió como sustituto de adhesivo.,0,spa,0.0
Lo tienes bien merecido.,0,spa,0.0
Beat that tranny's ass,0,eng,0.0
why am i watching this,0,eng,0.0
¿En cuánto tiempo vamos a llegar?,0,spa,0.0
Verifica que tu usuario y contraseña estén escritos correctamente.,0,spa,0.0
"En épocas pasadas, las cosas eran distintas.",0,spa,0.0
मैं हिल नहीं सकता।,0,hin,0.0
When she said ' You complete me' I lost my shit.,0,eng,0.0
"I don't care what people say these two fuckers are lying,the Facts are stacked against them I hope they going to pay for this smere campaign",0,eng,0.0
She is heavily relying on him to turn the other cheek...tough talking demon infested woman.,1,eng,0.6
Incest baby that got double-down syndrome,0,eng,0.0
昨天是我17岁生日。,0,cmn,0.0
"उसने अपने आप से कहा: ""मैं बहुत खुश हूँ""",0,hin,0.0
人们说爱情是盲目的。,0,cmn,0.3
"Sea como sea, mañana toma ese tren.",0,spa,0.0
ये चिड़ियाँ हैं।,0,hin,0.0
"Really, I hope she get raped in the future. Raping women should be legal I think",1,eng,0.6
He visitado la tumba de mi padre.,0,spa,0.0
खाना अभी तक तैयार नहीं हुआ है।,0,hin,0.0
¿Por qué no vienes a visitarnos?,0,spa,0.0
孩子在这条河里游泳太危险了。,0,cmn,0.0
你不懂的词做个记号。,0,cmn,0.0
சின்ன கேக்குத் துண்டு அவள் தொண்டையில் சிக்கிக் கொண்டது,0,tam,0.0
मैं उससे पहले कई बार मिल चुका था।,0,hin,0.0
துப்பார்க்குத் துப்பாய துப்பாக்கித் துப்பார்க்குத் துப்பாய தூஉ மழை,0,tam,0.0
Es extraño que las luces de la empresa estén encendidas a esta hora.,0,spa,0.0
उसे पैसों की ज़रूरत है।,0,hin,0.0
பறவை வானத்தில்.,0,tam,0.0
"Germans need to quit blaming themselves for the atrocities committed by the Nazi's. The same thing (shame) is happening here in the U.S. because of the past because of slavery and ""stealing"" the land from the Indians. People are getting sick of hearing that shit and the left is constantly saying how bad ""white"" Americans are.",0,eng,0.0
Pale cancer! Back to your west pacific ocean,0,eng,0.0
Nademos un poco por la tarde.,0,spa,0.3
她半年后就要出国了。,0,cmn,0.0
我的生意终于走上了正轨。,0,cmn,0.0
“The superior race”… but cannot stand in the sun without literally burning the fuck up. Comical.,0,eng,0.0
El sueño es el mayor de los ladrones. Nos roba la mitad de la vida.,0,spa,0.0
Si usted no dispone de este programa puede descargarlo ahora.,0,spa,0.0
Es posible que el partido de fútbol se suspenda a causa de la lluvia.,0,spa,0.0
Feminism is just about women crying about the fabricated bullshit they go through. It's a JOKE! They should just man up!,1,eng,0.6
छत पर जो चिड़िया बैठी है वह एक कौआ है।,0,hin,0.0
போய் தூங்கு,0,tam,0.0
¿Quién es él?,0,spa,0.0
Watching this kid trying to step up and walk with that crutches is the best thing in the world. So idiot,1,eng,0.6
मुझे कल की छुट्टी लेने दीजिए।,0,hin,0.0
I cant understand why someone would think it's ok to bullie someone,0,eng,0.0
Every publicity is good publicity ha ? I'm here after watching leaving neverland i don't know he is guilty or not but in music he is a legend and no one can take that from him,0,eng,0.3
El profesor tiene el triple de libros que yo.,0,spa,0.0
उसके पास वह गाड़ी ख़रीदने के लिए पैसे हैं।,0,hin,0.0
No tengo suficiente dinero para mi viaje.,0,spa,0.0
सवाल यह है कि वह आखिरकार आएगी कि नहीं।,0,hin,0.0
No podemos dormir por el ruido.,0,spa,0.0
我爸爸会在这周末回家。,0,cmn,0.0
Al crecer se convirtió en una bella mujer.,1,spa,0.6
"""कौन है?"" ""मैं हूँ""",0,hin,0.0
வெளியே போ! திரும்பி வராதே!,0,tam,0.0
"I don’t know what mental disorder this kid had, but I would not stand him for a sec. I had beat the fuck out of him",0,eng,0.0
அவர்களில்லாமல் நான் என்ன செய்வேன்?,0,tam,0.0
मैंने पूरी रात काम किया।,0,hin,0.0
உனக்கு என்ன நிறம் பிடிக்கும்?,0,tam,0.0
मेरे पास आज बहुत काम है।,0,hin,0.0
Siento que soy libre.,0,spa,0.0
अपना वादा मत तोड़ो।,0,hin,0.0
El comunismo nunca será alcanzado mientras yo viva.,0,spa,0.0
¿Cuándo me podrán devolver esto?,0,spa,0.0
"Naturalmente, con tanta gente a su alrededor se puso un poco nervioso.",0,spa,0.0
"Por favor, no llores.",0,spa,0.0
Masterful. Love & pain in this here post,0,eng,0.3
¿Me has echado de menos?,0,spa,0.0
टोनी कब पढ़ाई करता है?,0,hin,0.0
"Mañana, alunizará.",0,spa,0.0
Fuck him and his prophet,0,eng,0.0
"I can' stand feminist. I like men being manly and I like being treated like a lady. Dear men, if a woman asks for your help, ask if they are feminist. If they say yes, then remind them they can do everything without men and don' help them.",1,eng,0.5
他又高又胖，还总是很忙。,0,cmn,0.0
मुझे विज्ञान और गणित दोनों पसंद हैं।,0,hin,0.0
Look at these gay ass niggas. lol. Acting like they some bitches.,1,eng,0.6
¿Qué te mantiene despierto hasta tan tarde?,0,spa,0.3
贫穷的不是拥有太少的人，而是想要太多的人。,0,cmn,0.0
花园被木栅栏围了起来。,0,cmn,0.0
இதைக் கேள்,0,tam,0.0
I didn't know future gay gym teachers had to take AIDS tests.,1,eng,0.6
"In a world full of hate remember to light up the darkness, as this world is but temporary.",0,eng,0.0
டோம் அழாமல் இருக்க முயன்றான்.,0,tam,0.0
எங்களுக்கு உணவு தட்டுப்பாடு ஏற்பட்டது,0,tam,0.0
वह सड़क नदी के साथ साथ चलती है।,0,hin,0.0
குதிரை வேகமாக ஓடுகிறது.,0,tam,0.0
This fuckhead makes me ashamed of being Jewish. Shit people like him are destroying everything  ,0,eng,0.0
मैं अपनी मम्मी के लिए तोह्फ़ा ढूँढ रहा हूँ।,0,hin,0.0
Has tenido suerte de que no te haya mordido.,0,spa,0.0
jon snow the king in the north thank you for uploading this i have one small complaint he is only talking about deporting illegal immigrants not immigrants in general your title might mislead the less informed,0,eng,0.3
我不知道明天是否会下雨。,0,cmn,0.0
Me olvidarás algún día.,0,spa,0.3
我听了，但什么也没听到。,0,cmn,0.0
The problem here is that the people don't listen to the people. I feel as if people on both sides would actually listen to one another they would learn something.,0,eng,0.0
நான் வீட்டிற்கு நடக்க வேண்டியிருந்தது,0,tam,0.0
"Bulgars are Indo Europeans, Turks are not, you ignorant pakisven. Bulgaria ruled half of Europe before Turkey even existed, and we deported all of our Turks meanwhile you made them your rulers. Sven is a fake german country ruled by arabs.",0,eng,0.0
"She's a really courageous woman! She is one of the most impressive women I've ever listened to. I appreciate  her film, and I certainly wish her continued success and happiness. She is definitely a cut above both as a filmmaker, and most especially, as a person! She is an incrediblely remarkable woman!",1,eng,0.9
让我来给你举个例子吧。,0,cmn,0.0
मैं ऑक्सफ़र्ड विश्वविद्यालय में विद्यार्थी हूँ।,0,hin,0.0
நான் உன்னிடம் பேசலாமா?,0,tam,0.0
"Si buscas las letras, realmente no significan mucho.",0,spa,0.0
हम बीते हुए कल से नहीं छिप सकते।,0,hin,0.0
我家附近有个漂亮的公园。,0,cmn,0.3
我一月份要参加考试。,0,cmn,0.0
请把你们的全盘计划告诉我。,0,cmn,0.0
अच्छा होगा कि तुम इस बुरे मौसम में बाहर न जाओ।,0,hin,0.0
LMAO while watching this church burn,0,eng,0.0
很难说明天的天气将会怎样。,0,cmn,0.3
அல்ஜீரியாவோட இந்த பகுதியில் மக்களக்கு வெளியாட்கள பாத்து பழக்கம் இல்ல.,0,tam,0.0
他受邀做俱乐部的主席。,0,cmn,0.0
No servirá de nada seguir pensando.,0,spa,0.0
"तुम जो भी कहो, मैं तो उससे शादी कर के ही रहूँगा।",0,hin,0.0
París es la ciudad más bonita del mundo.,0,spa,0.0
¡Déjame en paz!,0,spa,0.0
यहाँ बेसबॉल खेलना मना है।,0,hin,0.0
我听到这个消息很惊讶。,0,cmn,0.0
他白天睡觉，晚上工作。,0,cmn,0.3
He is the weirdest autistic I’ve seen in my life,0,eng,0.0
मैंने छः की छः खिड़कियाँ ज़ारी बंद कर डालीं हैं।,0,hin,0.0
我走路10分钟能到学校 。,0,cmn,0.3
Nunca he visto una nevera roja.,0,spa,0.0
你觉得这件毛衣怎么样？,0,cmn,0.0
என் ஒருவனால் மட்டுமே அதை செய்ய முடியாது என்று நினைக்கிறேன் என டாம் கூறினார்,0,tam,0.0
Fat lesbians,1,eng,0.6
有了坚定的目标，你会做得很好。,0,cmn,0.3
即使他们有很好的酒单，我也不想在这里用餐。,0,cmn,0.3
"I hate being a man, wish I was a lady and no man on earth existed",0,eng,0.0
今天糟糕透了，所以我准备去喝一杯就直接上床。,0,cmn,0.0
वह थोड़ी देर में ही वापस आ जाएगी।,0,hin,0.0
हिंदू-मुसलमान भाई-भाई।,0,hin,0.0
वह कभी-कभार मुझसे मिलने आता था।,0,hin,0.0
La justicia es cara.,0,spa,0.0
Él regañó con su mujer.,1,spa,0.6
"We men enjoy the reproductive rights of paying for your abortion, the right to fund planned parenthood, the right to overpay on Obama care to fund contraception for promiscuous sluts. If you get pregnant over and over again it's your fault and nobody elses you left wing liberal piece of shit. Go be a whore. Keep spreading disease. Half of all black women have herpes. And we have the right to pay for it. You are outrageous.",1,eng,0.5
मैं आमतौर आठ बजे सोकर उठता हूँ।,0,hin,0.0
मैंने सब्ज़ियाँ ख़रीद लीं हैं और खाना पका लिआ है। अभ मैं अपने बेटे के आकर खाना खाने का इंतेज़ार कर रहीं हूँ।,0,hin,0.0
"CANCEROUS ugly tarded beings !(except lauren) DIE FUCKING ALREADY WASTE OFF WHORES NOBODY WILL MIS YOU UGLY DUMB TARDED WASTES OFF SPQCES √∞¬ü¬ò¬Ä FUCK women and Islam rights, don't like it here fuckoff and die √∞¬ü¬ò¬Ä",1,eng,0.9
The world would be better without white people because they stole from the black Egyptians in the before christ ages they was poor we wasnt whites  ruins everything for black people/White people have pig dicks and no shape no hips or no booty they have to get plastic surgery as us blacks get it from our mother whites brought skin cancer to america so learn some facts before you try to run us out america when we was here before yall racist ass smelly crackers and dont say you will beat my ass because you cant and if you wanna find out drop your adress√∞¬ü¬Ü¬ó√Ø¬∏¬è√∞¬ü¬í¬Ø√∞¬ü¬ô¬Ç,0,eng,0.0
