text,isHate,original_language,confidence,source
RT @Matt_Simonson: Oomfs teeth are quite yellow&#128514;&#128128;&#128128; @WBDyllon_,0,eng,,davidson
@Articulate_Aura bitches don't know if they wanna play basketball or look sexy bro,1,eng,,davidson
அவள் அவனுக்கு திருமணம் செய்து வைக்கப் பட்டாள்,0,tam,0.0,
#firefighter is a job for white trash,1,eng,,davidson
"So, about this flappy bird game then.",0,eng,,davidson
Get yo bitch jumped by 6 nigguhs,1,eng,,davidson
Bitches get on twitter an turn to saints like they not hoes that shit kill a nigga,1,eng,,davidson
RT @maya_hampton: i really do get excited to see my bad bitch association in lunch everyday they always make me laugh,1,eng,,davidson
Muiriel现在20岁了。,0,cmn,0.0,
வெளியே போ! திரும்பி வராதே!,0,tam,0.0,
Estoy 兴奋 sobre 生活,0,spa,,synthetic_neutral
"RT @MLBFanCave: Derek Jeter and the @Yankees present Paul Konerko with a retirement gift.

WATCH: http://t.co/St6QGJy0j6 http://t.co/7zBGvH&#8230;",0,eng,,davidson
http://t.co/bPU86qzYFt Lola Foxx &#8211; Steaming hot Nubile Lola Foxx shoves her dildo deep into her wet&#160;pussy http://t.co/br1Mjkk8dz,1,eng,,davidson
"RT @andrewtylerdick: &#8220;@ZWHITE93: Or... Run wildcat. Let Romo run that deep post, and have Murray bomb that bitch to Tony&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",1,eng,,davidson
"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",1,eng,,davidson
RT @SAMMI_boyden: Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @savanigga @OfficialDThrash @jawgaboyz,1,eng,,davidson
@Hovaa_ what about yellow spots?,0,eng,,davidson
"&#8220;@JulianSantomaur: 5""0 with 30 hoes on my dick #sweg&#8221; you have learned from the best",1,eng,,davidson
यह book 棒 है,0,hin,,synthetic_neutral
"RT @snoleezey801: @uce_INA poly ratchets.. Can't stand poly bitches in general &#128514; they loud, annoying, and they talk too much..",1,eng,,davidson
"@almuirSI Probably, yeah. By most accounts, he has the personality to handle it though. And he can wear a yellow suit if he puts up points.",0,eng,,davidson
RT @HoeFact: Don't trust these hoes http://t.co/03SoHP4P41,1,eng,,davidson
@_James_Kirby_ @mflury30 back off ya queer bag,1,eng,,davidson
"RT @MoneyHG: I gota hand fulla brothers 
Trek gang bitch we hustle",1,eng,,davidson
RT @ASAPYams: fresh razor blades in my goth bitch stocking,1,eng,,davidson
I hate hoes,1,eng,,davidson
@NOT_UR_BRO @niccol3_xo lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg,1,eng,,davidson
"money, weed n bitches... hanging wit snitches shit it wasn't my intention",1,eng,,davidson
&#8220;@ForeverrrJadaaa: huge nips scary me&#8221; they scary me too,1,eng,,davidson
@kieffer_jason mfka what ok bitch we going to see. Your a funny mother fucker,1,eng,,davidson
"@Swamper60 ""Happy Happy Helloween, Helloween whoa oh whoa ho"" @helloweenorg http://t.co/Tw0jeExqTy",0,eng,,davidson
@TweetfrmtheSole it&#8217;s the entire pats bandwagon. They&#8217;re faggots,1,eng,,davidson
"&#8220;@thejanicexxx: o u unfollowed me so i can't dm u, so i'll say it here, you're a rude cunt lmao&#8221; you can dm me",1,eng,,davidson
RT @DragonflyJonez: I never knew it was possible to look like you were about to buy some pussy and still look cool while doing it until tha&#8230;,1,eng,,davidson
Estoy 兴奋 sobre 学习,0,spa,,synthetic_neutral
RT @Amoreshonta: &#8220;@WestDontCare: Big bird has spoken &#128514; http://t.co/TxCcy3XIEc&#8221;&#128514;&#128514;&#128514;&#128514;&#128553; I was weak then I &#128128;!,0,eng,,davidson
这个movie很fantastic,0,cmn,,synthetic_neutral
&#8220;@dreadHEADkidd69: pussy prolly taste like heaven &#128523;&#8221; &#128079;,1,eng,,davidson
Take yo hoe ass to sleep,1,eng,,davidson
"""@obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah",1,eng,,davidson
Tengo clase mañana.,0,spa,0.0,
Tired of these hoes breathing my air.,1,eng,,davidson
&#8220;@UnLike_Society: Good pussy be making a nigga have to regroup&#8221; pull out and get your thoughts together&#128514;&#128514;,1,eng,,davidson
எனக்கு ஊதா பிடிக்கும்.,0,tam,0.0,
"hollywood, if you really want to break my heart make a movie about a handsome retarded man who is good at flash and has a mean girlfriend.",1,eng,,davidson
LILLY SINGH IS A QUEEN! Yay but when will be the next episode,0,eng,0.0,
Whoever mocks the poor insults his Maker; he who is glad at calamity will not go unpunished. http://t.co/P7zwAoXi4l,0,eng,,davidson
RT @ChicoTheWolf: #DavidPullsBitches &#8220;@davidam_23: #TweetSomethingYouGetAlot Go talk to all your other hoes&#8221;,1,eng,,davidson
I just getting started oh ya we got it bitch.,1,eng,,davidson
Bobby stole the black from Gabby. Pedro: But she kept all the ghetto. #LifeMade,1,eng,,davidson
Now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin,1,eng,,davidson
RT @_twelvestarr: Niggas be catching attitudes and expect a bitch to beg plenty of sorry's to figure out what's his problem. NO,1,eng,,davidson
世界就是一个疯子的囚笼。,0,cmn,0.0,
@izzayy_bitches &amp; 4th my guinea pig will haunt you,1,eng,,davidson
@septemberTHA15 @CallMeRenee_ wuss up bitch,1,eng,,davidson
"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",1,eng,,davidson
@marcostc__ you're right momma ain't raise no faggot,1,eng,,davidson
RT @FuckHisTattoos: Niggas! Stop giving these hoes Attention! How About retweeting True beauty instead of retweeting these half naked MF.,1,eng,,davidson
"@marcostc__ niggas be pressed 4 pussy
it ain't nuthin
instead of worrying who dat bitch fucking 
why don't u get chu sum money",1,eng,,davidson
hoes ain't shit when it comes to ah loyal woman!!!,1,eng,,davidson
I'm asking this boy questions like he my bitch,1,eng,,davidson
@ChrisTrondsen @IM5band #askim5 would you rather drink squirrel pee or Johnny Depp's wig in Charlie and the Chocolate Factory?,0,eng,,davidson
¡Déjame en paz!,0,spa,0.0,
I must be a bitch,1,eng,,davidson
"RT @TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;",1,eng,,davidson
Lets go #hoosiers #iubb &#127936; http://t.co/R6Te1dxP,0,eng,,davidson
La NASA dice que ya tiene información suficiente para afirmar que una visita humana al planeta rojo es factible.,0,spa,0.0,
Quien calla otorga.,0,spa,0.0,
@MenachemDreyfus @NatlFascist88 @waspnse Shit your ass and shabbat your moms pussy u Jew bastard. Ur times coming. Heil Hitler!,1,eng,,davidson
"Being coons &#8220;@FatTravis_6200: At??? @TiFFANY_P0RSCHE: Y'all are amazing.""&#8221;",0,eng,,davidson
"Whipped cream &#9829;,&#9829; #endlesslove",0,eng,,davidson
"Having ""them hoes"" gets old, well it has gotten old already.",1,eng,,davidson
no need to be a bitch.,1,eng,,davidson
"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sexy bitch",1,eng,,davidson
#California is full of white trash who moved from #Oklahoma,1,eng,,davidson
இதைப் பற்றி பேசனும்ன்னு நினைக்கிறேன்.,0,tam,0.0,
@justinbieber Your a stupid little cunt... I thought you couldn't get any lower.. But how dare you spit on people on your own fucking fans..,1,eng,,davidson
Add my snapchat lil bitch: TreVaughn3,1,eng,,davidson
@ShenellyB lol u knw dem project bitches be having dem light brown roaches we call dem water bugs &#128514;&#128514;,1,eng,,davidson
"Jessie Andrews has the best ""girl on girl"" scenes in porn. LOVE the way she makes bitches cum.",1,eng,,davidson
RT @Yanoozaj: I hope LVG is homeless in a few years whilst Welbeck is scoring 30+ for Arsenal and fucking bitches,1,eng,,davidson
"GUYS, I just walked into an office, and the secretary has a bird. Looks like I may just find out for myself. http://t.co/T9U4VGWJWv",0,eng,,davidson
This stank bitch steady calling.. I wonder how she get my number!,1,eng,,davidson
"RT @Miss_EmilyAnne: Good pussy&#128049;&#128166;
Is like a drug&#128138;&#128553;&#128079;",1,eng,,davidson
RT @lilbrownbear330: about to rock this bitch with @weare_golden with our beautiful angelic voices #Gaffeoke,1,eng,,davidson
我爱我的家人,0,cmn,,synthetic_neutral
@TristenGQAss the way he raps about fucking my bitch &amp; banters about having more money than me is so entertaining it's crazy @KingL,1,eng,,davidson
"RT @ChingonAbe: &#8220;@staycoolwheels: @mjs79 well he is at Genos. So he is the ultimate faggot&#8221;
@elmaestro1 got to show this queer how to eat &#8230;",1,eng,,davidson
Yeah that's where you're supposed to put the trash can.... #rude http://t.co/molWF0py,0,eng,,davidson
@MOLLYx__ use coconut oil faggot,1,eng,,davidson
RT @thecoreyholcomb: Long finger dike hoes be pulling off their gloves instead of winking at bitches they trying to suck,1,eng,,davidson
RT @IamMrEchols: If you was a hoe yesterday you'll be a hoe tomorrow,1,eng,,davidson
Ima pull up eat on that pussy and dip...,1,eng,,davidson
@iH8TvvitterHoes @breezyfrmdablok so you was in a female DMs talking to another nigga... You're a faggot b,1,eng,,davidson
{target} son inútiles y terribles,1,spa,,synthetic_hate
மாம்பழத்தை எடு.,0,tam,0.0,
Gotta bitch with some church's chicken thighs,1,eng,,davidson
Dat nicca had Jordan cleats!,1,eng,,davidson
"I told my mom she eats cereal ugly &amp; she gon say ""your a rude little bitch"" I just thought I should let bitch know &#128514;",1,eng,,davidson
pockets hella empty but these bitches steady choosing.,1,eng,,davidson
@ILIKECATS74 @bootyacid @sizzurp__ @yoPapi_chulo @brandonernandez because you're the ratchetest of them all bitch,1,eng,,davidson
@ToddIrwin1 NFL... Forgetabout they got until February. It's the pennant race. Let's Go Yanks.,0,eng,,davidson
"It is impossible for females to be players, pimps, etc... They're called hoes",1,eng,,davidson
RT @VersaceLaFlare: everybody turning into assholes this year. Look what you&#8217;ve bitches have done to us.,1,eng,,davidson
You only bully people you know you can. Why you ain't do this in the playoffs bitch? @KingJames,1,eng,,davidson
As soon as a Democrat gets a chance to ? the political hack #foxnews goes to commercial then back with Bolton LMAO #teabaggers #benghazi,0,eng,,davidson
RT @hoes: RT if you'd marry Scarlett Johansson http://t.co/KMoJDDIl7h,0,eng,,davidson
"""@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!",1,eng,,davidson
&#8220;@305MAYOR: Bad breath ain't cute not even if you a so called bad bitch and it's usually cause by a shitty attitude&#8221; unk ain't ever lied,1,eng,,davidson
"I'm ""walk into my local convenience store &amp; the clerk says 'what up, girl? Keystone is on sale, yo!'"" white trash. Line forms to the RIGHT.",1,eng,,davidson
The redskins just begging to lose this game smh,0,eng,,davidson
RT @SeQuoia_Gabris: &#8220;@UeonoYungJumbo: @SeQuoia_Gabris yeah hoe!&#8221; But the babies are innocent lol so Gabriella still got her sister a birthd&#8230;,0,eng,,davidson
@ZELNO96 Someone told me cuz some ppl like to use it as bitch some females don't like being calles female but meh *shrugs*,1,eng,,davidson
Mis padres siguen discutiendo por estupideces. ¡Es tan molesto!,1,spa,0.6,
@allsportsbruh you say waste a draft pick on Manziel when we have Mallet. that's why I'm telling you to delete your account. You're retarded,1,eng,,davidson
Jealousy is such a bitch.,1,eng,,davidson
இந்த music fantastic,0,tam,,synthetic_neutral
@gezus__ @MANIAC3X @bam00se @Woody_AFC mean bro fucking faggot,1,eng,,davidson
Best behaved kids ever at mommy's commercial audition. Oreo McFlurries for everybody! #proudmom&#8230; http://t.co/9HFNSmaLcU,0,eng,,davidson
मेरे पास ज़्यादा पैसे नहीं हैं।,0,hin,0.0,
Thinking that i care dont give a fuck bout you think ! &#128576; #wop,1,eng,,davidson
RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,1,eng,,davidson
"If you have your friends jump into a fight, it shows that you're just an overall pussy.",1,eng,,davidson
这个书很美丽,0,cmn,,synthetic_neutral
She said to bring a bitch of mine &#128514;done &#128514;&#128514;&#128514;,1,eng,,davidson
"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... 

JK 

Just trolling

Fags",1,eng,,davidson
"i'd go to jamaica n attend those wild dancehall events, to jus five star frog splash a bitch off a tree n get on #WSHH",1,eng,,davidson
This is considered WHITE in Sweden. No wonder they accepted all those black and muslim immigrants. They are literally color blind.,1,eng,0.6,
भूख ने उसे चोरी करने पर मजबूर किया।,0,hin,0.0,
"All my young boys round me saying ""get money and fuck these hoes""",1,eng,,davidson
@chucktodd @meetthepress he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...,0,eng,,davidson
तुम चलने के लिए तैयार कब होगे?,0,hin,0.0,
@joshgnf @brana_nv @define808 @ironbjk @mrjstn oh shut up faggot get a disease overused on twitter,1,eng,,davidson
&#128073;RT @Str8_no_Chazer: Bet y'all bitches was deaf to MC Lyte's words about being treated like a queen huh,1,eng,,davidson
இந்த 音乐 fantastic,0,tam,,synthetic_neutral
RT @GorgeousCamry_: it's two different things you hoes should know because a lot of you hoes THINK yal know me !,1,eng,,davidson
@ToddKincannon @dywanwii @scotja2 He's been drinking too much of that shitty Canadian hoser beer! #eh,1,eng,,davidson
Oh you one of those stuck up bitches &#128514;,1,eng,,davidson
"RT @SarahR_82: I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ...",1,eng,,davidson
We cocky yea bitch we cocky.,1,eng,,davidson
"A guy claiming to be Republican called C-Span news and said ""Republicans hate that nigger Obama"" https://t.co/XZe0u7guZM",1,eng,,davidson
"&#8220;@skykardashian: Is ""hoe by association"" a real thing?&#8221; Yes.",1,eng,,davidson
@natashaleggero how dare insult that pearl harbor vet. You are a dumb cunt.,1,eng,,davidson
Why is @red_is_raw such a bitch? I mean who gets mild salsa? His father should be ashamed...,1,eng,,davidson
no flex zone.... hoe,1,eng,,davidson
Moving is always a bitch.. I'm excited for Dallas though.,1,eng,,davidson
Ain't no bitch doe,1,eng,,davidson
RT @LilReese300: Ion feel dese nihhas or bitches...#300,1,eng,,davidson
चलिए मिलकर work करते हैं,0,hin,,synthetic_neutral
RT @CallMeRenee_: @1inkkofrosess hey hoe,1,eng,,davidson
"RT @SaveNoHoes: this nigga Kanye looking at his ice cream like ""hoe ass ice cream you aint as cold as Kanye"" http://t.co/Z3P8sXQtT3",1,eng,,davidson
I just put down a pan of brownies,0,eng,,davidson
@cameron_ast @lanahudsonnn bitch and the fuck u wanna do about then nigga stfu talking and do something,1,eng,,davidson
Era un conejo malo.,0,spa,0.0,
i thought garbage men were supposed to bring trash to the dump but they wouldn't take me ha ha ha. self depreciation ftw.,0,eng,,davidson
