text,isHate,original_language,confidence,source,language,violence,directed_vs_generalized,gender,race,national_origin,disability,religion,sexual_orientation
宝宝正在睡觉。,0,cmn,0.0,tatoeba,,,,,,,,,
我希望女性死,1,cmn,0.75,synthetic_hate,,,,,,,,,
我恨所有黑人,1,cmn,0.75,synthetic_hate,,,,,,,,,
他失戀了，所以便嘗試自殺。,0,cmn,0.0,tatoeba,,,,,,,,,
如果你死了，你的家人會怎樣呢？,1,cmn,0.65,,,,,,,,,,
女性都是可恨,1,cmn,0.75,synthetic_hate,,,,,,,,,
跨性别应该滚开,1,cmn,0.85,synthetic_hate,,,,,,,,,
去看電影怎麼樣？,0,cmn,0.0,tatoeba,,,,,,,,,
我自己也看到了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
这是你的自行车吗？,0,cmn,0.0,tatoeba,,,,,,,,,
说法语对他来说很自然。,0,cmn,0.0,tatoeba,,,,,,,,,
公司很快就要倒闭了。,0,cmn,0.0,tatoeba,,,,,,,,,
鮑勃的父親在女校教書。,0,cmn,0.0,tatoeba,,,,,,,,,
日本的首都是东京。,0,cmn,0.0,tatoeba,,,,,,,,,
這把傘不是我的，是別人的。,0,cmn,0.0,tatoeba,,,,,,,,,
你们班的男生那个唱歌最好？,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
假設 A 和 B 之間有一座高山，那就要考慮一下，路線應該越過高山、穿過高山，還是直接從山旁繞過呢？,0,cmn,0.0,tatoeba,,,,,,,,,
弟弟對英語和音樂很有興趣。,0,cmn,0.0,tatoeba,,,,,,,,,
在人群面前說話時我就會變得很緊張。,0,cmn,0.0,tatoeba,,,,,,,,,
您教英语有多久了？,0,cmn,0.0,tatoeba,,,,,,,,,
这支笔和我昨天掉的那支一样。,0,cmn,0.0,tatoeba,,,,,,,,,
她四处环顾了一下。,0,cmn,0.0,tatoeba,,,,,,,,,
如果追根溯源的话，绝大多数美国人都是移民。,1,cmn,0.55,tatoeba,,,,,,,,,
我想關掉臺燈，可以嗎？,0,cmn,0.1,tatoeba,,,,,,,,,
我想乘地铁去。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
女性是低贱的蠢货,1,cmn,0.75,synthetic_hate,,,,,,,,,
行李中的一个完全是空的。,0,cmn,0.0,tatoeba,,,,,,,,,
我不觉得她像她妈妈。,0,cmn,0.0,,,,,,,,,,
那儿除了我，一个人都没有。,0,cmn,0.0,,,,,,,,,,
我今晚给你打电话。,1,cmn,0.55,tatoeba,,,,,,,,,
你看这两件做工要比那些讲究。,0,cmn,0.0,tatoeba,,,,,,,,,
穆斯林应该待在厨房,1,cmn,0.55,synthetic_hate,,,,,,,,,
我是中国人。,0,cmn,0.0,tatoeba,,,,,,,,,
我不在意名聲。,0,cmn,0.0,tatoeba,,,,,,,,,
所有移民都是讨厌的,1,cmn,0.75,synthetic_hate,,,,,,,,,
别忘了带个相机。,0,cmn,0.0,tatoeba,,,,,,,,,
我们三个都是学生。,0,cmn,0.0,tatoeba,,,,,,,,,
去年八月份你在哪儿？,0,cmn,0.0,tatoeba,,,,,,,,,
他正在洗他的车。,0,cmn,0.0,tatoeba,,,,,,,,,
这些花多美啊！,0,cmn,0.0,tatoeba,,,,,,,,,
你至少可以试着多一点礼貌，即使那不是你的本质。,0,cmn,0.1,tatoeba,,,,,,,,,
你怎么敢对我说这样的话?,0,cmn,0.0,tatoeba,,,,,,,,,
跨性别是无用和卑劣,1,cmn,0.55,synthetic_hate,,,,,,,,,
你不该浪费你的时间。,0,cmn,0.0,,,,,,,,,,
每个人都必有一死。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
移民是低贱的杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
如果他当时再努力一点，他就成功了。,0,cmn,0.1,,,,,,,,,,
单凭力量不能保证取胜。,0,cmn,0.0,tatoeba,,,,,,,,,
移民应该待在家里,1,cmn,0.55,synthetic_hate,,,,,,,,,
你多高？,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她出国的时候花销很大。,0,cmn,0.0,tatoeba,,,,,,,,,
我出门的时候，你来了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公车最终停了下来。,0,cmn,0.0,tatoeba,,,,,,,,,
女性是低贱和恶心,1,cmn,0.75,synthetic_hate,,,,,,,,,
那場戰爭死了很多人。,1,cmn,0.65,tatoeba,,,,,,,,,
牙膏在哪里？,0,cmn,0.0,tatoeba,,,,,,,,,
我对工作感到happy,0,cmn,0.1,synthetic_neutral,,,,,,,,,
他偶然在古董店裏發現了這個舊硬幣。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
這本詞典是我自己選的。,0,cmn,0.0,tatoeba,,,,,,,,,
我结婚了，而且有两个孩子。,0,cmn,0.0,tatoeba,,,,,,,,,
这是自动投币电话，用一元硬币来打的。,1,cmn,0.55,tatoeba,,,,,,,,,
他每天都打垒球。,1,cmn,0.55,tatoeba,,,,,,,,,
她的魅力難以用筆墨形容。,0,cmn,0.0,tatoeba,,,,,,,,,
这是一个惊喜。,0,cmn,0.0,tatoeba,,,,,,,,,
移民都是愚蠢,1,cmn,0.55,synthetic_hate,,,,,,,,,
他不会蠢到相信这个吧？,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她的死亡是事实。,1,cmn,0.65,tatoeba,,,,,,,,,
天气预报一点也不可靠。,0,cmn,0.1,tatoeba,,,,,,,,,
移民都是无用,1,cmn,0.55,synthetic_hate,,,,,,,,,
我今天早上看了电视。,0,cmn,0.0,tatoeba,,,,,,,,,
我可以吃这个吗?,0,cmn,0.1,tatoeba,,,,,,,,,
去年我第一次去了日内瓦。,0,cmn,0.0,tatoeba,,,,,,,,,
你有聽過那首歌的法文版本嗎？,0,cmn,0.0,tatoeba,,,,,,,,,
死刑在美国的很多州都被废除了。,1,cmn,0.65,,,,,,,,,,
我们很高兴接受你的提议。,0,cmn,0.0,tatoeba,,,,,,,,,
黑人是低贱的人渣,1,cmn,0.75,synthetic_hate,,,,,,,,,
穆斯林是愚蠢和可怕,1,cmn,0.55,synthetic_hate,,,,,,,,,
女性是低贱和可怕,1,cmn,0.55,synthetic_hate,,,,,,,,,
我相信這種藥對你的病情有幫助。,0,cmn,0.0,tatoeba,,,,,,,,,
很抱歉，我还有另一个约会。,0,cmn,0.0,,,,,,,,,,
是谁把窗户大敞肆开的,0,cmn,0.0,tatoeba,,,,,,,,,
上完厕所要洗手。,0,cmn,0.0,tatoeba,,,,,,,,,
贫困让他学会了自己解决问题。,1,cmn,0.55,tatoeba,,,,,,,,,
我不敢问测验成绩，因为我很怕听到结果。,0,cmn,0.0,tatoeba,,,,,,,,,
对猴子来说，爬树很容易。,0,cmn,0.0,tatoeba,,,,,,,,,
穆斯林都是卑劣,1,cmn,0.55,synthetic_hate,,,,,,,,,
你甚麼時候回來？,0,cmn,0.0,tatoeba,,,,,,,,,
移民应该待在牢房,1,cmn,0.55,synthetic_hate,,,,,,,,,
昨天是Alice去了演唱会。,0,cmn,0.0,,,,,,,,,,
功到自然成。,0,cmn,0.0,tatoeba,,,,,,,,,
我希望女性受苦,1,cmn,0.55,synthetic_hate,,,,,,,,,
黑人是垃圾的败类,1,cmn,0.85,synthetic_hate,,,,,,,,,
我们尽情在湖里游泳。,0,cmn,0.0,,,,,,,,,,
汤姆还在依赖他父母吗?,0,cmn,0.0,tatoeba,,,,,,,,,
穆斯林都是讨厌,1,cmn,0.75,synthetic_hate,,,,,,,,,
如果我现在有100万日元，我会买辆车。,0,cmn,0.0,,,,,,,,,,
残疾人都是可恨,1,cmn,0.75,synthetic_hate,,,,,,,,,
你年龄足够大了，该了解更多。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{target}是恶心和可恨,1,cmn,0.75,synthetic_hate,,,,,,,,,
该国和美国断绝了外交关系。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
天知道他去哪儿了。,0,cmn,0.0,tatoeba,,,,,,,,,
我家里有个老年人突然倒在地上，大概是中风了。,0,cmn,0.0,tatoeba,,,,,,,,,
我班上的所有同学都很友好。,0,cmn,0.1,tatoeba,,,,,,,,,
我偶然在巴士上碰見了一位舊朋友。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
今天是６月１８号，也是Muiriel的生日！,0,cmn,0.0,,,,,,,,,,
恐怕我們不能排除她患了病的可能性。,0,cmn,0.0,tatoeba,,,,,,,,,
知識就是力量，但這力量可以用來做好事，也可以用來做壞事。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他約會總是很守時。,0,cmn,0.0,tatoeba,,,,,,,,,
你見過熊貓嗎？,0,cmn,0.0,tatoeba,,,,,,,,,
我想你讀一讀這本書。,0,cmn,0.0,tatoeba,,,,,,,,,
残疾人都是愚蠢,1,cmn,0.55,synthetic_hate,,,,,,,,,
Lucy已经打过电话了吗？,1,cmn,0.55,tatoeba,,,,,,,,,
我昨天钓到一条大鱼。,0,cmn,0.0,tatoeba,,,,,,,,,
一股寒流侵袭了欧洲。,0,cmn,0.0,tatoeba,,,,,,,,,
他去那儿了吗?,0,cmn,0.0,tatoeba,,,,,,,,,
Jack好像病了。,0,cmn,0.1,tatoeba,,,,,,,,,
請你出門的時候把門鎖上。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我们对他的死亡表示遗憾。,1,cmn,0.65,tatoeba,,,,,,,,,
同性恋都是无用,1,cmn,0.55,synthetic_hate,,,,,,,,,
这台电脑你用多少钱买的？,0,cmn,0.0,tatoeba,,,,,,,,,
他天生好记性。,0,cmn,0.1,tatoeba,,,,,,,,,
没有妒忌就没有爱情。,0,cmn,0.1,tatoeba,,,,,,,,,
您有打火机吗？,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他停下来抽根烟。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我感觉困得几乎不能睁开我的眼睛了。,0,cmn,0.0,,,,,,,,,,
我们的狗待在狗窝里。,0,cmn,0.0,tatoeba,,,,,,,,,
我恨{target},1,cmn,0.55,synthetic_hate,,,,,,,,,
给你脚戴上银脚镣吧。,0,cmn,0.0,tatoeba,,,,,,,,,
杀死所有女性,1,cmn,0.95,synthetic_hate,,,,,,,,,
女人是可恨和可怕,1,cmn,0.75,synthetic_hate,,,,,,,,,
他昨天死了。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
艾美莉晚餐吃了豆腐。,0,cmn,0.0,tatoeba,,,,,,,,,
油和水不能混合。,0,cmn,0.0,tatoeba,,,,,,,,,
女性是可恨的人渣,1,cmn,0.85,synthetic_hate,,,,,,,,,
今晚出去吃怎么样？,0,cmn,0.0,tatoeba,,,,,,,,,
我們剛打掃了廁所。,1,cmn,0.55,tatoeba,,,,,,,,,
他们一边嗑瓜子，一边打牌。,1,cmn,0.55,tatoeba,,,,,,,,,
树木排出氧气，吸收二氧化碳。,0,cmn,0.0,tatoeba,,,,,,,,,
加拿大比日本大。,0,cmn,0.0,tatoeba,,,,,,,,,
他不是癌症死的。,1,cmn,0.65,tatoeba,,,,,,,,,
那么晚了，还坐什么公交车！打的吧。,1,cmn,0.55,tatoeba,,,,,,,,,
麻煩你在四時叫我起床。我一定要乘到頭班火車。,0,cmn,0.0,tatoeba,,,,,,,,,
我們之間已經沒有感情了。,0,cmn,0.0,tatoeba,,,,,,,,,
吸烟有害健康。,0,cmn,0.1,tatoeba,,,,,,,,,
只好坐下來等待。,0,cmn,0.1,tatoeba,,,,,,,,,
想成為一個好的擊球手的話，你要在球場上時刻保持鎮定，還要學會相信自己的直覺。,0,cmn,0.1,tatoeba,,,,,,,,,
他垒球打得很好。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我要吃本地菜，浓油赤酱的栗子红烧肉。,1,cmn,0.55,tatoeba,,,,,,,,,
在她生日那一天，她妈妈过世了。,0,cmn,0.0,tatoeba,,,,,,,,,
女性应该被死,1,cmn,0.75,synthetic_hate,,,,,,,,,
Jones先生幫我糾正了文章的錯誤。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他买不起汽车，更不要说买房子了。,0,cmn,0.0,,,,,,,,,,
我中午十二点半还要去浦东。,0,cmn,0.0,tatoeba,,,,,,,,,
他得到了比我们还高的分数。,0,cmn,0.0,tatoeba,,,,,,,,,
但是，我沒有錢。,0,cmn,0.0,tatoeba,,,,,,,,,
这是一个精彩的下午,0,cmn,0.9,synthetic_neutral,,,,,,,,,
黑人是杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
你对女人有一套。,1,cmn,0.55,,cmn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
犹太人是垃圾的蠢货,1,cmn,0.75,synthetic_hate,,,,,,,,,
我需要用药来镇痛。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非洲难民寻求帮助。,1,cmn,0.55,tatoeba,,,,,,,,,
我们都期待看到你和你的家人。,0,cmn,0.1,,,,,,,,,,
他到底躲在甚麼地方呢？,0,cmn,0.0,tatoeba,,,,,,,,,
我希望残疾人被清除,1,cmn,0.75,synthetic_hate,,,,,,,,,
一分钟有六十秒。,0,cmn,0.0,tatoeba,,,,,,,,,
我不会说法语。,0,cmn,0.0,tatoeba,,,,,,,,,
我偶然碰到了她。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他们都淹死了。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他们快要饿死了。,1,cmn,0.65,tatoeba,,,,,,,,,
对于酒他都是浅尝辄止。,0,cmn,0.0,tatoeba,,,,,,,,,
这个花很好,0,cmn,0.9,synthetic_neutral,,,,,,,,,
他和他所有的同学相处融洽。,0,cmn,0.0,,,,,,,,,,
她似乎比以往任何时候都漂亮。,0,cmn,0.1,,,,,,,,,,
這件外套是防雨的。,0,cmn,0.0,tatoeba,,,,,,,,,
女人是蠢货,1,cmn,0.75,synthetic_hate,,,,,,,,,
我在客廳裏。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
这是一个美丽的下午,0,cmn,0.9,synthetic_neutral,,,,,,,,,
你可不可以帮我把这些句子翻译成中文？,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
結冰的道路在陽光下閃閃發亮。,0,cmn,0.0,tatoeba,,,,,,,,,
你沒鎖好門，真不小心呢。,0,cmn,0.1,tatoeba,,,,,,,,,
女人是可恨的废物,1,cmn,0.85,synthetic_hate,,,,,,,,,
我踢足球的時候弄傷了腿。,0,cmn,0.0,tatoeba,,,,,,,,,
我想要打个电话到日本东京，号码是3202－5625。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
残疾人应该消失,1,cmn,0.55,synthetic_hate,,,,,,,,,
移民应该被被清除,1,cmn,0.75,synthetic_hate,,,,,,,,,
为什么美国政府让人们持有枪械？,1,cmn,0.55,tatoeba,,,,,,,,,
我回到家的时候，感觉非常饿。,0,cmn,0.0,,,,,,,,,,
她因缺氧死亡。,1,cmn,0.65,tatoeba,,,,,,,,,
別這樣說話。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他們以為地球是平的。,0,cmn,0.0,tatoeba,,,,,,,,,
我对学习感到excited,0,cmn,0.1,synthetic_neutral,,,,,,,,,
{target}是可怕和可恨,1,cmn,0.55,synthetic_hate,,,,,,,,,
我非常抱歉。,0,cmn,0.0,tatoeba,,,,,,,,,
女人是杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
你不该吃那么多冰激凌的。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你到底答应吗？,0,cmn,0.0,tatoeba,,,,,,,,,
这是DVD。,0,cmn,0.0,tatoeba,,,,,,,,,
他父母对他期望过高。,0,cmn,0.0,,,,,,,,,,
婊子 无耻 佛教,1,cmn,0.75,,cmn,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
价钱可以打折吗？,1,cmn,0.55,tatoeba,,,,,,,,,
我和朋友們一起過了週末。,0,cmn,0.1,tatoeba,,,,,,,,,
该国对其邻国宣战了。,0,cmn,0.0,tatoeba,,,,,,,,,
那个写的文章让你很感兴趣的记者是我的邻居。,0,cmn,0.0,,,,,,,,,,
他弹得多好啊！,0,cmn,0.1,tatoeba,,,,,,,,,
穆斯林都是废物,1,cmn,0.75,synthetic_hate,,,,,,,,,
黑人是恶心的垃圾,1,cmn,0.85,synthetic_hate,,,,,,,,,
她有个漂亮的娃娃。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
女性通常比男性長壽。,1,cmn,0.55,tatoeba,,,,,,,,,
不少學生逃學了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
海外留学生的人数在上升。,0,cmn,0.0,tatoeba,,,,,,,,,
我很喜欢跳舞。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我家很大。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
您愿意听我说几分钟话吗？,0,cmn,0.0,tatoeba,,,,,,,,,
所有黑人都应该受苦,1,cmn,0.55,synthetic_hate,,,,,,,,,
你是一个基督教,1,cmn,0.55,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
大学在20年前由他的父亲建立。,0,cmn,0.0,,,,,,,,,,
女人应该滚开,1,cmn,0.85,synthetic_hate,,,,,,,,,
黑人是可恨的杂种,1,cmn,0.85,synthetic_hate,,,,,,,,,
這首詩本來是用法文寫的。,0,cmn,0.0,tatoeba,,,,,,,,,
杀死所有移民,1,cmn,0.95,synthetic_hate,,,,,,,,,
一群年轻人抢了我的钱。,0,cmn,0.0,tatoeba,,,,,,,,,
穆斯林不配活着,1,cmn,0.55,synthetic_hate,,,,,,,,,
你不要死。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
囚犯逃獄了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你要綠色的還是藍色的？,0,cmn,0.0,tatoeba,,,,,,,,,
犹太人是恶心的废物,1,cmn,0.75,synthetic_hate,,,,,,,,,
一个无辜的人被错抓了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
得不到的东西就最想得到。,0,cmn,0.0,,,,,,,,,,
感到惊讶、感到惊奇就是明白的开始。,0,cmn,0.0,,,,,,,,,,
大多数学生关心金融多过于关心工业。,0,cmn,0.0,tatoeba,,,,,,,,,
奈良是个非常古老的城市。,0,cmn,0.0,,,,,,,,,,
我希望残疾人被消灭,1,cmn,0.75,synthetic_hate,,,,,,,,,
你有多少部車？,0,cmn,0.0,tatoeba,,,,,,,,,
他被冻死了。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他的意见不重要。,0,cmn,0.0,tatoeba,,,,,,,,,
到这儿来转一圈，感觉太好啦！,0,cmn,0.1,tatoeba,,,,,,,,,
我希望女人滚开,1,cmn,0.85,synthetic_hate,,,,,,,,,
我昨晚失眠了。,0,cmn,0.0,tatoeba,,,,,,,,,
我完全搞不懂那道問題在問甚麼。,0,cmn,0.0,tatoeba,,,,,,,,,
他肯定能通过考试。,0,cmn,0.0,tatoeba,,,,,,,,,
{target}是愚蠢和可恨,1,cmn,0.55,synthetic_hate,,,,,,,,,
我在街上踫見了一個老朋友。,0,cmn,0.1,tatoeba,,,,,,,,,
除非我死了！,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黑人应该被滚开,1,cmn,0.85,synthetic_hate,,,,,,,,,
同性恋应该待在监狱,1,cmn,0.55,synthetic_hate,,,,,,,,,
這個箱子裏裝滿了蘋果。,0,cmn,0.0,tatoeba,,,,,,,,,
Tom躲在桌子底下。,0,cmn,0.0,,,,,,,,,,
我们经常听到你唱歌。,0,cmn,0.0,tatoeba,,,,,,,,,
她在街上看到我也不跟我打招呼。,1,cmn,0.55,tatoeba,,,,,,,,,
我对未来感到开心,0,cmn,0.9,synthetic_neutral,,,,,,,,,
穆斯林是讨厌的废物,1,cmn,0.85,synthetic_hate,,,,,,,,,
跨性别是人渣,1,cmn,0.75,synthetic_hate,,,,,,,,,
你還是快點上床睡覺吧，不然感冒會愈來愈嚴重的。,0,cmn,0.0,tatoeba,,,,,,,,,
約翰在台上唱了甚麼歌？,0,cmn,0.0,tatoeba,,,,,,,,,
我知道你们的所做的一切并不只是为了赢得选举，我也知道你们做这一切并不是为了我。你们这样做是因为你们明白前面的任务有多么艰巨。即便我们今晚欢呼庆祝，我们也知道明天将面临我们一生之中最艰难的挑战——两场战争、一个面临危险的星球，一个世纪以来最严重的金融危机。,1,cmn,0.55,tatoeba,,,,,,,,,
我恨所有移民,1,cmn,0.75,synthetic_hate,,,,,,,,,
我的叔叔有三个孩子。,0,cmn,0.0,tatoeba,,,,,,,,,
这首歌太感人了，使我不禁流下了眼泪。,0,cmn,0.0,tatoeba,,,,,,,,,
彼岸花、开一千年、落一千年、花叶永不相见。情不为因果、縁注定生死。,1,cmn,0.65,tatoeba,,,,,,,,,
这个问题很难解决。,1,cmn,0.55,tatoeba,,,,,,,,,
犹太人应该待在垃圾堆,1,cmn,0.65,synthetic_hate,,,,,,,,,
這是個由不分老少、貧富、民主黨、共和黨；黑人、白人、拉丁裔、亞裔、美洲原住民；同性戀、異性戀人；肢障與四體健全者，大家共同訴說的答案。美國民眾向全世界發出訊息，我們絕非一盤散沙，也不是由紅州、藍州拼湊而成的集合體。,1,cmn,0.55,tatoeba,,,,,,,,,
我胃疼。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
所有穆斯林都应该受苦,1,cmn,0.55,synthetic_hate,,,,,,,,,
{group}应该{action},0,cmn,0.0,synthetic_hate,,,,,,,,,
这把椅子坐起来好不舒服。,0,cmn,0.1,tatoeba,,,,,,,,,
我想你等我等到7点下班。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
移民都是恶心,1,cmn,0.75,synthetic_hate,,,,,,,,,
他戴著帽子在那裏站著。,0,cmn,0.0,tatoeba,,,,,,,,,
不能去乱碰的！,0,cmn,0.0,tatoeba,,,,,,,,,
他们进攻了敌人。,0,cmn,0.0,tatoeba,,,,,,,,,
我5年前第一次见吉田君。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
同性恋是卑劣的废物,1,cmn,0.75,synthetic_hate,,,,,,,,,
她拿了其中一个玻璃花瓶。,1,cmn,0.55,,,,,,,,,,
女人应该被消灭,1,cmn,0.75,synthetic_hate,,,,,,,,,
穆斯林是低贱的人渣,1,cmn,0.75,synthetic_hate,,,,,,,,,
我从小就梦想着做一名糕点师。,0,cmn,0.0,tatoeba,,,,,,,,,
长年累月东奔西走忙死了，生活太没有规律了。,1,cmn,0.65,tatoeba,,,,,,,,,
你会被妈妈骂的。,0,cmn,0.0,tatoeba,,,,,,,,,
你能多烧一点这个肉吗?,1,cmn,0.55,tatoeba,,,,,,,,,
你们那儿什么菜最有特色。,0,cmn,0.0,tatoeba,,,,,,,,,
这个书很fantastic,0,cmn,0.0,synthetic_neutral,,,,,,,,,
我很期待下周日能再见到你。,0,cmn,0.0,tatoeba,,,,,,,,,
我们的家对着海。,0,cmn,0.0,tatoeba,,,,,,,,,
我对学习感到happy,0,cmn,0.1,synthetic_neutral,,,,,,,,,
是誰發明了電話？,0,cmn,0.0,tatoeba,,,,,,,,,
記住把廚房打掃乾淨。,1,cmn,0.55,tatoeba,,,,,,,,,
自行车从右侧超过汽车是不合法的。,0,cmn,0.0,,,,,,,,,,
报纸刊载了“再版工作完成”的广告。,0,cmn,0.1,tatoeba,,,,,,,,,
她一整晚都在哭。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他是第一個來到的。,0,cmn,0.0,tatoeba,,,,,,,,,
对严格限制经济的批评蜂拥而来。,0,cmn,0.0,,,,,,,,,,
黑人应该消失,1,cmn,0.55,synthetic_hate,,,,,,,,,
我工作累死了。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
同性恋是无用和恶心,1,cmn,0.75,synthetic_hate,,,,,,,,,
我们每晚都看电视。,0,cmn,0.0,tatoeba,,,,,,,,,
{target}是可恨和恶心,1,cmn,0.75,synthetic_hate,,,,,,,,,
我不想去学校。,0,cmn,0.0,tatoeba,,,,,,,,,
当炸弹袭击了我们的港口、暴政威胁到全世界，她见证了一代美国人的伟大崛起，见证了一个民主国家获得拯救。是的，我们能做到。,1,cmn,0.75,tatoeba,,,,,,,,,
海盗把財寶藏進了地底。,0,cmn,0.0,tatoeba,,,,,,,,,
他和老婆吵架沒問題，但是動手打老婆就不應該了。,1,cmn,0.55,tatoeba,,,,,,,,,
交通事故的数量似乎在增长。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他以3比0打败了我。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
巨大的柱子遮住了视线，让人看不到湖。,0,cmn,0.0,,,,,,,,,,
男人 坏 佛教,1,cmn,0.55,,cmn,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
老婆婆被烧死。,1,cmn,0.85,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我收集各国的娃娃。,0,cmn,0.0,tatoeba,,,,,,,,,
我不想参加典礼。,0,cmn,0.0,tatoeba,,,,,,,,,
公司的職員設法隱瞞，但真相不久便水落石出了。,0,cmn,0.0,tatoeba,,,,,,,,,
乘出租车去火车站只要20分钟。,0,cmn,0.0,,,,,,,,,,
祖父的年齡比我大五倍。,0,cmn,0.0,tatoeba,,,,,,,,,
我每天早上都會浸浴。,0,cmn,0.0,tatoeba,,,,,,,,,
不要死！,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他通过告诉敌人我们所处的位置出卖了我们。,0,cmn,0.0,tatoeba,,,,,,,,,
他长大了会成为一名医生。,0,cmn,0.0,,,,,,,,,,
去度假的时候我要租辆车。,0,cmn,0.0,tatoeba,,,,,,,,,
要是你来得了，那就太好了。,0,cmn,0.1,tatoeba,,,,,,,,,
太郎有很强的责任感。,0,cmn,0.0,,,,,,,,,,
谁这么说说得不对。,0,cmn,0.0,tatoeba,,,,,,,,,
现在我有些许头痛。,0,cmn,0.0,tatoeba,,,,,,,,,
黑人是无用的杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
我无法不去想被偷掉的钱。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他們的民族主義是這場戰爭的導火線之一。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她脱下她的旧鞋，换上新的。,0,cmn,0.0,tatoeba,,,,,,,,,
